"Word1";"Word2";"Word3";"Word4";"Word5";"Word6";"Word7";"Word8";"Word9";"Word10";"Word11";"Word12";"Word13";"Word14";"Word15";"Word16";"Word17";"Word18";"Word19";"Word20";"Word21";"Word22";"Word23";"Word24";"Word25";"Word26";"Word27";"Word28";"Word29";"Word30";"Word31";"Word32";"Word33";"Word34";"Word35";"Word36";"Word37";"Word38";"Word39";"Word40";"Word41";"Word42";"Word43";"Word44";"Word45";"Word46";"Word47";"Word48";"Char1";"Char2";"Char3";"Char4";"Char5";"Char6";"Capitalrun1";"Capitalrun2";"Capitalrun3";"Spam"
0;0;0;0;0;0;0;0;0;0;0;0,68;0;0;0;0;0;0;0,34;0;0;0;0;0;0,68;0,34;0;0,68;0;0,34;0;0;0,34;0;0,34;0,34;0;0;0;0;0;0;0;0;0;0;0;0;0,048;0;0;0;0;0;2,147;11;131;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,33;0;0;0;0;0;0;0;0;0;0;0;0,305;0,611;0;1,529;0;0;5,5;22;66;1
0,27;0;0,83;0;1,11;1,11;0,27;0;0;0;0;0,83;0;0;0;0,83;1,11;0,27;1,38;0;1,11;0;0,55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,638;0;0;2,512;17;196;1
0;0,36;0,36;0;0;0;0;0;0;0,36;0;0;0;0;0;0;0;0;1,47;0;0,36;8,85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,121;0;0;0,063;0;0,507;7,326;43;359;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,33;0;0;0;0;0,208;0;0,417;0,208;0;3,812;16;61;1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,428;4;10;1
0;0;0;0;0;0;0;0;0;0;0;0;0;2,32;0;0;1,16;0;1,16;0;0;0;0;0;0;0;0;2,32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,16;0;1,16;0;0;0;0,381;0;0;0;0,19;2,652;28;61;1
0,77;0;0;0;0,25;0;0;0;0;0;0;1,28;0;0;0;0;0;0;2,05;0;2,31;0;0;0;0,25;2,57;0;0;0,51;0;0;0;0;0;0;0;0,25;0;0;0;0;0;0;0;0;0;0;0;0;0,117;0;0,039;0;0;4,016;45;237;0
0;0,13;0,13;0;0;0,13;0;0;0,13;1,5;0;0,4;0;0;0,27;0,27;0;0,4;1,09;0;2,32;10,38;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0,021;0,042;0;0,364;0,064;0,686;13,884;107;1444;1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,33;0;0;0;0;0,628;0;0;0;0;1,5;5;15;0
0;0;0,44;0;0,88;0,22;0;0;0;0;0;0,44;0;0,22;0;0;0;0;0,66;0;0,44;0;0;0;0;0;0;0;0;0,66;0;0;0;0;0;0;0;0;0;0;0;0;0;0,44;0;0;0;0;0,037;0,224;0;0;0,187;0,149;3,384;21;264;1
0;0,68;0;0;4,08;0;0,68;0;0;0,68;1,36;1,36;0;0;0;0;0,68;0,68;2,72;0;2,04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,11;0;6,588;68;112;1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14,28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;7;0
0;0;0;0;0,14;0;0;0;0;0;0;1,75;0;0;0;0;0;0;0,29;0;0;0;0;0;0,14;0;0;0,29;0;0,14;0;0;0,14;0;0,14;0;0,14;0,14;0;0;0;0;0;0,29;0;0,14;0;0;0;0,064;0;0,021;0;0;1,715;11;187;0
0;14,28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,8;5;9;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;0
0;0;0;0;0;0;0;0;0;0,27;0;0,27;0;0;0;0,27;0;0;1,09;1,36;0,27;10,38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,27;0;0;0;0,333;0,047;0,095;0,142;0,047;0,381;2,353;13;273;1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,72;0;0;0;0;0;0;3,44;0;0;0;0;0;0;0;0;0;0,25;0;0;2,619;9;55;0
0;0;0;0;0;0;0;0;0;0;0;0,28;0,28;0;0;0;0;0;0,57;0;0;0;0;0;0,86;0;0;0;0;0;0;0;0;0;0;0,28;0;0;0;0;0;0,28;0;0;0;0,28;0;0;0;0,216;0;0,043;0;0;1,3;7;52;0
0;0;0,76;0;0,76;0;0,5;0,5;0;1,01;0;0,25;1,52;0;0,76;0;0;1,52;2,03;0;1,52;0;0,76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5;0;0;0;0;0;0;0;0;0;0,074;0;0,412;0,412;0;2,441;19;249;1
0,1;0;0,1;0;0,4;0,1;0,1;0;0,2;0,2;0,4;0,5;0;0,6;0;0,91;0,2;0;1,72;4,26;1,72;0;0,4;0,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,093;0;0,297;0,156;0;6,8;494;1428;1
0,75;0;0;0;0;0;0,37;0;0;0,37;0;0;0;0;0;0;0,75;0;3,75;0;3,38;0;0;0;0,37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,099;0,597;0;0;0;2,125;13;85;0
0,78;0;0,78;0;1,57;0;0;0;0;0;0;0;0;0;0;1,57;0,78;0;1,57;0;2,36;0;0,78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,682;0,341;0;2,555;22;115;1
0;0;0;0;0;0;0;0;0;0;0;0;1,4;0;0;0;0;0;0;0;2,81;0;0;0;0;0;1,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,125;2;18;0
0;0;1,58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,76;1,58;1,58;3,17;0;1,58;0;0;0;0;1,58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4;0;0;0,601;0;3,36;13;84;0
0,16;0,16;0,16;0;0,83;0,16;0;0,16;0;0;0;0,5;0,16;0;0;0;0;0;2,34;0;0,67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,16;0,33;0,16;0;0;0,087;0,058;0;0;0;0;1,901;16;135;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,88;0;0,88;0;0;0;0;0;1,76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,88;0;0;0;0;0,139;0,139;0;0;0;1,763;9;67;0
0;0;0;0;0;0,24;0;0;0;0;0;0,72;0;0;0;0;0;0;0,24;0;0;0;0;0;2,65;1,2;0;0;0;0;0;0;0,24;0;0;0;0,96;0;0;0;0;0;0;0;0;0,48;0;0,24;0,067;0,371;0,067;0;0;0;3,322;44;319;0
0,09;0,49;0,59;0;0,39;0,19;0;0;0,09;0,39;0;1,57;0,19;0;0;0;0,09;0;3,74;0,09;1,08;0;0;0,09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,765;0,037;0;5,828;1,308;0;6,047;54;768;1
0,6;0;0,36;0;1,44;0;0;0;0,24;1,32;0,72;2,53;0,6;0;0;0,6;0,24;0;4,45;0;1,8;0;0,72;0,96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,12;0;0;0;0;0,04;0;0,102;0,224;0;3,656;54;479;1
0;0,35;0,35;0;1,07;0;0;0,35;0;1,07;0;0,71;0;0;0;0;0,71;0,71;2,85;0;2,5;0;1,42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,35;0;0;0;0;0,35;0;0;0;0;0,24;0;0,24;0,24;0;3,414;25;140;1
0,05;0;0,1;0;0;0,1;0;0,05;0,49;0;0;0,27;0;0;0;0;0,38;0;0,21;0;0,1;0;0;0;0,49;0,54;0,05;0;0;0;0;0;0,38;0;0;0,38;0,21;0;0;0;0;0;0;0;0;0;0;0;0,308;0,136;0,078;0;0,014;0;3,715;107;1386;0
0;0;0;0;0;0;0;0;0;0;0;4,54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;5;16;0
0;0;0;0;0;0;0;0;0;0;0;0,74;0;0;0;0;0;0,74;1,49;0;0;0;0;0;4,47;2,23;0;0,74;0;0,74;0,74;0;0;0;0,74;0,74;0;0;0;0;0;0;0;0;0;0;0;0;0;0,102;0,204;0,102;0;0,204;2,121;10;87;0
0,18;0;0,18;0;1,57;0,36;0,06;0,06;0,06;0,12;0,06;0,54;0,3;0,06;0;0;0,72;0,06;4,49;0,24;1,09;0;0,85;0,06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,06;0;0,06;0;0;0;0,01;0,052;0;0,01;0,167;0;1,74;12;442;1
0;0;0,87;0;0;0;0;0;0;0,87;0;1,75;0;0;0;0;0;0;0;0;0;0;0;0;0,87;0,87;0;1,75;0;0;0;0;0;0;0;0,87;0;0;0;0;0;0;0;0;0;0;0;0;0;0,608;0;0;0;0;2,941;11;100;0
0;0;0;0;0;0;0;0;0;4,54;0;4,54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,51;0;0;0;0;0;0;1,51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,286;0;0;0;0;2,277;12;41;0
0;0;1,66;0;1,66;0;1,66;0;0;0;0;1,66;0;0;0;3,33;0;0;1,66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,284;0;1,424;0;0;24,333;59;146;1
0;0;0;0;0,96;0,48;0;0;0,48;0;0,48;0,48;0;0;0;1,44;0;1,92;0,96;0;1,44;0;0,48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,48;0;0;0;0;0;0;0;0;0,666;0;0;4,437;27;142;0
0;0,33;0;0;0,33;0;0;0;0;0;0;0,33;0;0;0;0;0;0,33;0;0;0;0;0;0;0,33;0,33;0;0,67;0;0;0;0;0;0;0,33;0;0;0;0;0;0;0;0;0,33;0;0;0;0,33;0;0,088;0;0;0;0;1,87;15;116;0
0;0;0,34;0;0,34;0;0;0;0,34;0;0;0,34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,78;0;0;0;0;0;0;0;0;0;0;1,583;6;95;0
0;0;0;0;1,82;0,36;0,36;0,72;0,36;0,36;0;0;0;0;0;0;0;0,36;2,91;0;2,18;0;0,72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,36;0,36;0;0;0;0;0;0,297;0,059;0,178;0;0;2,446;11;115;1
0;0;1,31;0;0;0;0;0;0;0;0;1,31;0;0;0;0;0;0;1,31;0;5,26;0;0;1,31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,201;0;4,5;25;54;1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,53;6,32;0;1,26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,649;0;0,432;5,875;46;94;1
0;0;0;0;0;0;0;0;0;0;0;1,69;0;0;0;0;0;1,69;0;0;1,69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,69;0;0;0;0;0;0;0,278;0;0;1,777;4;32;0
0;0;0,59;0;0,19;0;0;0;0;0;0;0,39;0,19;0;0;0,19;0,19;0,19;2,19;0;0,59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,39;0,19;0;0;0;0,232;0;0;0,038;0;1,129;4;96;0
0,25;0,17;0,34;0;0;0,08;0;0;0,08;0,08;0,08;0,86;0;0;0;0,08;0;0,25;4,66;0;1,2;0;0;0,08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,08;0;0;0;0;0;0;0,015;0;0,094;0,015;0;2,531;89;319;1
0,04;0,08;0,15;0;0,04;0,04;0;0,04;0,04;0,08;0;0,41;0,06;0;0;0;0,06;0,15;0,6;0;0,34;0;0,02;0;0;0;0;0;0,02;0;0;0;1,67;0;0;0,19;0,82;0,02;0,04;0;0,02;0,02;0,08;0,02;0;0,26;0,04;0,54;0,005;0,213;0,002;0,031;0,039;0,008;2,246;54;3003;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,66;0;0;0;0;0;0;1,66;1,66;0;3,33;0;0;0;0;0;0;3,33;0;0;0;0;0;0;0;0;0;0;0;0;1,66;0;0;0;0;0;0,53;4,052;22;77;0
0,62;0;0;0;1,24;0;0,62;0;0;0;0;0,62;0;0;0;0;0;0,62;3,72;0;1,24;0;0;0,62;0;0;0;0;0;0;0;0;0;0;0;0;1,24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,107;0,322;0;3,318;30;73;1
0,62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,62;0;0;0;0;0;0;0;0;0;0;0;0;0;0,286;0;0;0;0;1,461;4;38;0
0;0;0;0;0,82;0;0;0;0;0;0;0;0;0;0;0;0;0;0,82;0;0;0;0;0;4,13;2,47;1,65;0,82;0,82;0,82;0,82;0,82;0;0,82;0,82;0,82;0;0;0;0,82;0;0;0;0;0,82;0;0;0;0;0,361;0;0,24;0;0;4,666;34;126;0
0;0,14;0,14;0;0;0;0,14;0,14;0;0;0;0,14;0;0;0,14;0;0;0;0,28;0;0;0;0;0;1,13;0,42;0,28;0;0;0;0;0;0;0;2,69;0;0;0;0;0;0;0,84;0;0;0;0,14;0,14;0;0;0,16;0;0;0;0,072;5,331;80;1029;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,33;0;0;0;0;0;0;0;0;0;1;1;4;0
0;0;0;0;0;0;0;0;0;3,77;0;0;0;0;0;0;0;0;1,88;0;0;0;0;1,88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,264;0;0;0;0;0;4,333;13;78;1
0,5;0,46;0,34;0;0,15;0,03;0;0,19;0,57;0,65;0,3;0,73;0,65;1,27;0,03;0,23;0,42;0;3,08;0;1,34;0;0,5;0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,03;0;0;0;0,011;0,077;0;0,335;1,281;0,125;7,202;595;2413;1
0;0;0;40,13;0;0;0;0;0;0,32;0;0;0;0;0;0;0;0,32;0,98;0;0,32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,185;0;0,185;0,061;0;10,585;124;434;1
0;0;0;0;0;0;0;0;0;0;0;1,92;0;0;0;0;0;0;1,92;0;1,92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,5;21;42;0
0;0;3,48;0;0;0;0;1,16;1,16;0;0;0;0;0;0;0;0;0;2,32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,405;0;0;9;28;72;1
0,85;0;0;0;0,85;0;0;0;0;0;0;0,85;0,42;0;0;1,28;0;0;3,86;0;0,85;0;0;0,85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,066;0;0,535;0,133;0;11,592;110;313;1
0,84;0;0;0;0;0;0;0;0;0;0;0,84;0;0;0;0;0;0;0,42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,84;0;0;0;0;0,082;0,414;0;0;0;0;3,34;7;167;0
0;0;0;0;0;0;0;0;0;2,38;0;4,76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,442;0;0;2,125;10;17;0
0;0;0,39;0;1,17;0;0;0;0;0,78;0;0,39;0;0;0;0,39;0,78;0;2,73;0;1,17;0;0,39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,17;0;0;0;0;0,062;0;0,869;0,186;0;4;78;256;1
0;0;0;0;0,22;0,22;0;0;0;0,45;0;0,9;0;0;0;0;0;0;0,67;0;0,22;0;0;0;0,67;0;0;0,67;0;0;0,45;0;0;0;0,67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,024;0;4,223;157;359;0
0;0,35;0,17;0;0;0;0;0;0,17;1,25;0;0,53;0;0;0;0;0;0,17;3,21;0;1,25;7,32;0;0,17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,17;0;0;0;0;0;0;0,066;0;0;0,099;0,63;16,418;158;903;1
0;0,35;0,35;0;1,07;0;0;0,35;0;1,07;0;0,71;0;0;0;0;0,71;0,71;2,85;0;2,5;0;1,42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,35;0;0;0;0;0,35;0;0;0;0;0,233;0;0,233;0,233;0;3,414;25;140;1
0,06;0,12;0,77;0;0,19;0,32;0,38;0;0,06;0;0;0,64;0,25;0;0,12;0;0;0,12;1,67;0,06;0,7;0;0,19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,06;0;0;0;0;0,041;0,031;0;0,25;0,073;0;1,764;37;766;1
0;0,53;0,53;0;0,53;0;0;0;0;0;0;0,53;0;0;0;0,53;0;1,06;1,6;0;1,06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,087;0;0,877;0;0;3,4;61;187;1
0;0,12;0,12;0;0;0;0;0,12;0;0;0;0,12;0;0;0,12;0;0;0;0,12;0;0;0;0;0;0,9;0,38;0,38;0;0;0;0;0;0;0;4,11;0;0;0;0;0;0;0,9;0;0;0;0,12;0,12;0;0;0,149;0;0;0;0,074;5,264;53;1232;0
0;0;0,65;0;0,65;0;0;0;0;0;0;0,65;0;0;0;0;0,65;0;0;0;0;0;0;0;0,65;3,26;0;0;0;0,65;0;0;0;0;0;0;0,65;0;0,65;0;0;0;0,65;0;0,65;0;0;0;0,093;0;0;0,093;0;0;1,705;17;87;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,16;0;0;0;0;0;2,77;2,77;1,38;2,77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,38;0;0;0;0;0,355;0;0,355;0;0;2,666;12;64;0
0,07;0,02;0,15;0;0,25;0,2;0;0,02;0,15;0;0;0,25;0,25;0,07;0;0,05;0,22;0;0,05;0;0,02;0;0,37;0,02;0;0;0;0;0,02;0;0;0;0;0;0;0,05;0,3;0,02;0;0,02;0;0;0,02;0;0,02;0;0;0;0,011;0,022;0;0;0,022;0;1,423;20;965;1
0;0;0;0;2,94;0;0;0;0;0;0;0;0;0;0;2,94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,355;0,355;0;0,711;0;0;4;12;28;1
0;0,89;1,14;0;0,12;0;0;0,12;0,25;0,12;0,12;0,38;0,12;0;1,14;0;0,12;2,04;2,8;0,12;1,27;0;0;0,12;0;0;0;0;0;0;0;0;0;0;0;0,12;0;0;0;0;0;0;0;0;0;0;0;0;0;0,185;0;0,371;0,061;0;2,878;84;475;1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,81;9,09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,763;21,428;62;150;1
0;0;2,12;0;1,06;0;0;0;0;1,06;0;1,06;0;0;0;0;0;0;4,25;0;0;0;0;0;0;0;1,06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,06;0;0;0;0;0;0;0;0;0;1,785;6;25;0
0;0;0,32;0;0,65;0,65;0,32;0,32;0;0;0;0,32;0,32;0;0;0,32;0,32;0;2,28;0;3,25;0;0;0,32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,65;0;0;0;0;0,111;0;0;0,166;0;1,494;10;139;1
0;0;0;0;0;0;0;0,67;0;0;0;1,35;0;0;0;0,67;0;0;4,05;0;2,02;0;0;0;0,67;0;0;0;0;0;0;0;0;0;0,67;0;0;0;0;0;0;0;0;0;0,67;0;0;0;0;0,386;0;0;0;0;3,27;19;121;0
0;0;1,12;0;0;0;0;1,12;0;0;0;0;0;0;2,24;0;0;0;3,37;0;2,24;0;0;0;0;0;1,12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,12;0;0;0;0;0;0;0;0;0;2;5;44;0
0,05;0;0,31;0;0;0,05;0;0,05;0,47;0;0;0,15;0;0;0;0;0,26;0,05;0,21;0;0,15;0;0;0;0,79;0,85;0,05;0;0;0;0;0;0,47;0;0;0;0,85;0;0;0;0;0;0;0;0;0;0;0;0,112;0,202;0,067;0;0,014;0;3,117;52;1303;0
0;0;0,15;0;0,15;0;0;0;0;0;0;0;0;0;0;0;0;0;2,56;2,26;2,11;4,07;0,15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,15;0;0;0;0;0,051;0;0,255;0,076;0,46;6,3;37;1216;1
0;1,25;0;0;0;0;1,25;0;0;0;0;0;0;0;0;1,25;1,25;1,25;1,25;0;3,75;0;0;0;0;0;0;0;0;0;0;0;1,25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,199;0;0;0,298;0;0;3,976;32;171;1
0;0,47;0;0;0,47;0;0;0;0;0;0,47;0;0;0;0;0,47;0;0,95;1,9;0;1,42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,056;0;0;0;0;7,18;182;359;1
0;0;0;0;0;0;1,04;0;0;0;0;1,04;0;0;0;0;1,04;0;3,66;0;2,09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,062;0,248;0;0,621;0,062;0,062;3,902;59;160;1
0;1,28;0;0;0;0;0;0;0;1,28;0;0;0;0;0;0;0;0;5,12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,28;0;0;1,28;1,28;0;0;0;0;0;0;0;0;0;2,105;21;40;0
0;0;0,19;0;0,19;0;0;0,19;0,19;0,19;0;0,19;0,19;0;0;0,76;0;0;0,95;0;1,14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,19;0;0;0,19;0;0;0;0,38;0;0,19;0;0;0;0;0,058;0;0,264;0;0;4,053;93;381;1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,4;0;0;2,4;0;2,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,151;0,302;0;2,611;11;47;1
0;0;0;0;0;0;0;0;0;0;0;0;0,47;0;0;0;0;0;1,43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,47;0;0;0;0;0,47;0,47;1,91;0;0;0;0,076;0;0,076;0;0;1,833;12;77;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,22;0;0;0;0;0;2,22;2,22;0;0;0;0;0;0;0;0;2,22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,769;8;23;0
0;0;0;0;2,22;0;0;0;0;0;0;0;0;0;0;0;0;0;0,74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,74;0;0;0;0;0;0;0;0;0;0;0;0,74;0;0,09;0;0;0;0;1,357;6;38;0
0;0;1,26;0;0;0;0;0;0;0;0;0;1,26;0;0;0;2,53;5,06;2,53;0;3,79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,9;0,475;0;1,763;11;67;1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,278;0;0,834;0;0;5,13;27;118;1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;6;0
0;0;0,88;0;0,88;0;0;0;0;0;0;4,42;0;0;0;0;0;0;0,88;0;0;0;0;0;1,76;1,76;0,88;0;0;0;0;0;0;0;0;0,88;0,88;0;3,53;0;0;0,88;0;1,76;0;0;0;0,88;0,139;0,279;0;0;0;0;1,326;6;61;0
0,47;0,31;0,47;0;0,05;0,13;0,05;0,26;0,44;0,76;0,26;0,97;0,58;1,26;0;0,26;0,44;0;3,25;0;1,5;0;1,05;0,34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,02;0;0;0;0,004;0,066;0;0,322;0,764;0,159;6,1;193;3038;1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,85;0;0;0;0;0;0;0;2,85;2,85;0;0;0;0,473;0;2,843;0;0;1,294;5;22;0
0,57;0;0,57;0;0;0;0;0,57;0;0;0;1,14;0;0;0;0;0;0;5,14;0;1,14;0;2,85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,211;0,74;0;2,9;32;116;1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;6;0
0;0;0;0;0;0;0;0;0;0;0;1,33;0;0;0;1,33;0;0;2,66;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,326;0;0;2,2;11;44;1
